#L=%d, T=%.2f 
# E     M     E^2     M^2
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
-508.00000000 255.00000000 0.00000000 0.00000000
-512.00000000 256.00000000 0.00000000 0.00000000
